fecha,empresa,linea,tipo_transporte,provincia,municipio,cantidad
2024-01-15,EMPRESA DE TRANSPORTE PERALTA RAMOS SACI,LINEA 717,COLECTIVO,BUENOS AIRES,GENERAL PUEYRREDON,5267
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 720,COLECTIVO,MENDOZA,SN,8546
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 721,COLECTIVO,MENDOZA,SN,1180
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 722,COLECTIVO,MENDOZA,SN,3027
2024-01-15,UTENOR SA L 722,LINEA 722,COLECTIVO,BUENOS AIRES,TIGRE,7299
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 723,COLECTIVO,MENDOZA,SN,881
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 724,COLECTIVO,MENDOZA,SN,613
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 729,COLECTIVO,MENDOZA,SN,99
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 730,COLECTIVO,MENDOZA,SN,1335
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 731,COLECTIVO,MENDOZA,SN,65
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 732,COLECTIVO,MENDOZA,SN,5855
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 733,COLECTIVO,MENDOZA,SN,3650
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 734,COLECTIVO,MENDOZA,SN,927
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 740,COLECTIVO,MENDOZA,SN,1220
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 749,COLECTIVO,MENDOZA,SN,26
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 750,COLECTIVO,MENDOZA,SN,1393
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 751,COLECTIVO,MENDOZA,SN,505
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 752,COLECTIVO,MENDOZA,SN,637
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 753,COLECTIVO,MENDOZA,SN,438
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 754,COLECTIVO,MENDOZA,SN,751
2024-01-15,TRANSPORTES LOPE DE VEGA S.A.C.I.,LINEA 76,COLECTIVO,JN,SD,22766
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 760,COLECTIVO,MENDOZA,SN,3275
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 761,COLECTIVO,MENDOZA,SN,4528
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 762,COLECTIVO,MENDOZA,SN,241
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 763,COLECTIVO,MENDOZA,SN,614
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 764,COLECTIVO,MENDOZA,SN,1177
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 765,COLECTIVO,MENDOZA,SN,704
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 766,COLECTIVO,MENDOZA,SN,330
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 767,COLECTIVO,MENDOZA,SN,126
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 770,COLECTIVO,MENDOZA,SN,829
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 771,COLECTIVO,MENDOZA,SN,1034
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 772,COLECTIVO,MENDOZA,SN,822
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 773,COLECTIVO,MENDOZA,SN,478
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 774,COLECTIVO,MENDOZA,SN,45
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 775,COLECTIVO,MENDOZA,SN,180
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 779,COLECTIVO,MENDOZA,SN,634
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 780,COLECTIVO,MENDOZA,SN,78
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 781,COLECTIVO,MENDOZA,SN,115
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 782,COLECTIVO,MENDOZA,SN,56
2024-01-15,AUTOTRANSPORTES EL TRAPICHE SRL Y TRANSPORTE GENERAL BARTOLOME MITRE SRL UNION TRANSITORIA,LINEA 783,COLECTIVO,MENDOZA,SN,63
2024-01-15,COOPERATIVA DE TRABAJO NUEVO EXPRESO LIMITADA,LINEA 8,COLECTIVO,ENTRE RÍOS,CONCORDIA,997
2024-01-15,ENTE MUNICIPAL DE SERVICIOS URBANOS,LINEA 8,COLECTIVO,LA PAMPA,SANTA ROSA,164
2024-01-15,TRANSPORTES RIO GRANDE S.A.C.I.F.,LINEA 8,COLECTIVO,JN,SD,47138
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 801,COLECTIVO,MENDOZA,SN,250
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 802,COLECTIVO,MENDOZA,SN,225
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 803,COLECTIVO,MENDOZA,SN,216
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 804,COLECTIVO,MENDOZA,SN,1322
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 810,COLECTIVO,MENDOZA,SN,3242
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 811,COLECTIVO,MENDOZA,SN,3210
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 812,COLECTIVO,MENDOZA,SN,3375
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 813,COLECTIVO,MENDOZA,SN,3327
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 815,COLECTIVO,MENDOZA,SN,713
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 816,COLECTIVO,MENDOZA,SN,477
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 817,COLECTIVO,MENDOZA,SN,553
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 818,COLECTIVO,MENDOZA,SN,305
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 820,COLECTIVO,MENDOZA,SN,8937
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 821,COLECTIVO,MENDOZA,SN,1149
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 823,COLECTIVO,MENDOZA,SN,1335
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 824,COLECTIVO,MENDOZA,SN,9705
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 830,COLECTIVO,MENDOZA,SN,3293
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 840,COLECTIVO,MENDOZA,SN,3202
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 850,COLECTIVO,MENDOZA,SN,651
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 852,COLECTIVO,MENDOZA,SN,140
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 854,COLECTIVO,MENDOZA,SN,337
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 855,COLECTIVO,MENDOZA,SN,399
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 856,COLECTIVO,MENDOZA,SN,98
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 857,COLECTIVO,MENDOZA,SN,1257
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 860,COLECTIVO,MENDOZA,SN,554
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 861,COLECTIVO,MENDOZA,SN,537
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 863,COLECTIVO,MENDOZA,SN,321
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 864,COLECTIVO,MENDOZA,SN,382
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 865,COLECTIVO,MENDOZA,SN,1380
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 866,COLECTIVO,MENDOZA,SN,1391
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 867,COLECTIVO,MENDOZA,SN,224
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 870,COLECTIVO,MENDOZA,SN,423
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 871,COLECTIVO,MENDOZA,SN,522
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 872,COLECTIVO,MENDOZA,SN,597
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 880,COLECTIVO,MENDOZA,SN,469
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 881,COLECTIVO,MENDOZA,SN,455
2024-01-15,EMPRESA MAIPU S.R.L,LINEA 896,COLECTIVO,MENDOZA,SN,263
2024-01-15,COOPERATIVA DE TRABAJO NUEVO EXPRESO LIMITADA,LINEA 9,COLECTIVO,ENTRE RÍOS,CONCORDIA,1085
2024-01-15,TURISMO PALMARES S.R.L.,LINEA 9,COLECTIVO,ENTRE RÍOS,CONCORDIA,1115
2024-01-15,EL CACIQUE SA,LINEA 900,COLECTIVO,MENDOZA,SN,5628
2024-01-15,ERSA URBANO SA,LINEA 904,COLECTIVO,JN,SD,3155
2024-01-15,EL CACIQUE SA,LINEA 905,COLECTIVO,MENDOZA,SN,4308
2024-01-15,EMPRESA CEFERINO SOCIEDAD ANONIMA,LINEA 908,COLECTIVO,JN,SD,1087
2024-01-15,EL CACIQUE SA,LINEA 910,COLECTIVO,MENDOZA,SN,4779
2024-01-15,PEHUENCHE S A,LINEA 911 RIO NEGRO,COLECTIVO,JN,SD,9063
2024-01-15,EL CACIQUE SA,LINEA 911,COLECTIVO,MENDOZA,SN,3082
2024-01-15,EMPRESA RIO URUGUAY SRL,LINEA 912,COLECTIVO,JN,SD,46
2024-01-15,EL CACIQUE SA,LINEA 912,COLECTIVO,MENDOZA,SN,3467
2024-01-15,EMPRESA DE TRANSPORTE DE PASAJEROS KO KO SRL,LINEA 914,COLECTIVO,JN,SD,11317
2024-01-15,EL CACIQUE SA,LINEA 914,COLECTIVO,MENDOZA,SN,2293
2024-01-15,EL CACIQUE SA,LINEA 915,COLECTIVO,MENDOZA,SN,2277
2024-01-15,EL CACIQUE SA,LINEA 920,COLECTIVO,MENDOZA,SN,2049
2024-01-15,EL CACIQUE SA,LINEA 921,COLECTIVO,MENDOZA,SN,805
2024-01-15,EL CACIQUE SA,LINEA 925,COLECTIVO,MENDOZA,SN,3799
2024-01-15,EL CACIQUE SA,LINEA 927,COLECTIVO,MENDOZA,SN,1331
2024-01-15,EL CACIQUE SA,LINEA 928,COLECTIVO,MENDOZA,SN,1008
2024-01-15,EL CACIQUE SA,LINEA 930,COLECTIVO,MENDOZA,SN,516
2024-01-15,EL CACIQUE SA,LINEA 931,COLECTIVO,MENDOZA,SN,922
2024-01-15,EL CACIQUE SA,LINEA 932,COLECTIVO,MENDOZA,SN,1139
2024-01-15,EL CACIQUE SA,LINEA 940,COLECTIVO,MENDOZA,SN,2301
2024-01-15,EL CACIQUE SA,LINEA 941,COLECTIVO,MENDOZA,SN,2349
2024-01-15,EL CACIQUE SA,LINEA 942,COLECTIVO,MENDOZA,SN,2573
2024-01-15,EL CACIQUE SA,LINEA 943,COLECTIVO,MENDOZA,SN,2740
2024-01-15,EL CACIQUE SA,LINEA 945,COLECTIVO,MENDOZA,SN,2885
2024-01-15,EL CACIQUE SA,LINEA 946,COLECTIVO,MENDOZA,SN,2576
2024-01-15,EL CACIQUE SA,LINEA 947,COLECTIVO,MENDOZA,SN,570
2024-01-15,EL CACIQUE SA,LINEA 950,COLECTIVO,MENDOZA,SN,2162
2024-01-15,EL CACIQUE SA,LINEA 951,COLECTIVO,MENDOZA,SN,2046
2024-01-15,EL CACIQUE SA,LINEA 955,COLECTIVO,MENDOZA,SN,196
2024-01-15,EL CACIQUE SA,LINEA 960,COLECTIVO,MENDOZA,SN,288
2024-01-15,EL CACIQUE SA,LINEA 965,COLECTIVO,MENDOZA,SN,353
2024-01-15,EL CACIQUE SA,LINEA 970,COLECTIVO,MENDOZA,SN,605
2024-01-15,NUEVO BUS DE OLAVARRIA SRL,LINEA A AVENIDA 3,COLECTIVO,BUENOS AIRES,VILLA GESELL,1486
2024-01-15,MAR Y VALLE S.R.L.,LINEA A PUERTO MADRYN,COLECTIVO,CHUBUT,SN,644
2024-01-15,TRANSPORTE CITYBUS TIERRA DEL FUEGO S.R.L,LINEA A,COLECTIVO,SANTA CRUZ,RIO GALLEGOS,484
2024-01-15,ANGUS CATERING S.R.L,LINEA A,COLECTIVO,TIERRA DEL FUEGO,RIO GRANDE,4198
2024-01-15,NUEVO BUS DE OLAVARRIA SRL,LINEA B BOULEVARD,COLECTIVO,BUENOS AIRES,VILLA GESELL,1962
2024-01-15,TRANSPORTE CITYBUS TIERRA DEL FUEGO S.R.L,LINEA B,COLECTIVO,SANTA CRUZ,RIO GALLEGOS,2244
2024-01-15,MUNICIPALIDAD DE RAFAELA,LINEA B,COLECTIVO,SANTA FE,RAFAELA,70
2024-01-15,ANGUS CATERING S.R.L,LINEA B,COLECTIVO,TIERRA DEL FUEGO,RIO GRANDE,2574
2024-01-15,NUEVO BUS DE OLAVARRIA SRL,LINEA C MONTE RINCON,COLECTIVO,BUENOS AIRES,VILLA GESELL,299
2024-01-15,TRANSPORTE CITYBUS TIERRA DEL FUEGO S.R.L,LINEA C,COLECTIVO,SANTA CRUZ,RIO GALLEGOS,1370
2024-01-15,ANGUS CATERING S.R.L,LINEA C,COLECTIVO,TIERRA DEL FUEGO,RIO GRANDE,2871
2024-01-15,TRANSPORTE CITYBUS TIERRA DEL FUEGO S.R.L,LINEA D,COLECTIVO,SANTA CRUZ,RIO GALLEGOS,48
2024-01-15,ANGUS CATERING S.R.L,LINEA D,COLECTIVO,TIERRA DEL FUEGO,RIO GRANDE,247
2024-01-15,NUEVO BUS DE OLAVARRIA SRL,LINEA E MAR AZUL,COLECTIVO,BUENOS AIRES,VILLA GESELL,1849
2024-01-15,TRANSPORTE CITYBUS TIERRA DEL FUEGO S.R.L,LINEA E,COLECTIVO,SANTA CRUZ,RIO GALLEGOS,1873
2024-01-15,NUEVO BUS DE OLAVARRIA SRL,LINEA F DIR MAR AZUL,COLECTIVO,BUENOS AIRES,VILLA GESELL,145
2024-01-15,TRANSPORTES 8 DE OCTUBRE S.A.,LINEA INICIAL,COLECTIVO,BUENOS AIRES,JUNIN,2624
2024-01-15,TRANSP. COMARCAL S.R.L.,LINEA LAGO PUELO / EL MAITEN,COLECTIVO,CHUBUT,SN,8
2024-01-15,BRAIDOT JOSE MANUEL,LINEA MONTE CARLO - CENTRO,COLECTIVO,SANTA FE,RECONQUISTA,83
2024-01-15,EMPRESA NUEVE DE JULIO S.A.T.,LINEA OESTE,COLECTIVO,BUENOS AIRES,LA PLATA,45409
2024-01-15,TRANSP. COMARCAL S.R.L.,LINEA PARALELO 42 / CHOLILA,COLECTIVO,CHUBUT,SN,11
2024-01-15,TRANSP. COMARCAL S.R.L.,LINEA PARALELO 42 / EL HOYO,COLECTIVO,CHUBUT,SN,17
2024-01-15,TRANSP. COMARCAL S.R.L.,LINEA PARALELO 42 / EPUYEN,COLECTIVO,CHUBUT,SN,36
2024-01-15,ZARATE TRANSPORTE S.A.P.E.M.,LINEA RZ-1,COLECTIVO,BUENOS AIRES,ZARATE,275
2024-01-15,ZARATE TRANSPORTE S.A.P.E.M.,LINEA RZ-10,COLECTIVO,BUENOS AIRES,ZARATE,2459
2024-01-15,ZARATE TRANSPORTE S.A.P.E.M.,LINEA RZ-11,COLECTIVO,BUENOS AIRES,ZARATE,1524
2024-01-15,ZARATE TRANSPORTE S.A.P.E.M.,LINEA RZ-2,COLECTIVO,BUENOS AIRES,ZARATE,3032
2024-01-15,ZARATE TRANSPORTE S.A.P.E.M.,LINEA RZ-3,COLECTIVO,BUENOS AIRES,ZARATE,3814
2024-01-15,ZARATE TRANSPORTE S.A.P.E.M.,LINEA RZ-4,COLECTIVO,BUENOS AIRES,ZARATE,18
2024-01-15,ZARATE TRANSPORTE S.A.P.E.M.,LINEA RZ-8,COLECTIVO,BUENOS AIRES,ZARATE,1938
2024-01-15,COOP.DE ELEC.SERV.Y OB.PUB.SAN BERNARDO,LINEA SAN BERNARDO,COLECTIVO,BUENOS AIRES,URBANO DE LA COSTA,2936
2024-01-15,EMOVA MOVILIDAD S.A. (ex MTV),LINEA SUBTE C,SUBTE,,,96023
2024-01-15,EMOVA MOVILIDAD S.A. (ex MTV),LINEA SUBTE E,SUBTE,,,50487
2024-01-15,EMOVA MOVILIDAD S.A. (ex MTV),LINEA SUBTE H,SUBTE,,,58911
2024-01-15,TRANSPORTE EL 22 SRL,LINEA_001,COLECTIVO,CHUBUT,TRELEW,2492
2024-01-15,EMPRESA SAN ROQUE S.R.L,LINEA_001_CHA,COLECTIVO,CHACO,PRESIDENCIA ROQUE SAENZ PEÑA,1836
2024-01-15,PATAGONIA ARGENTINA S.R.L.,LINEA_001_CHT,COLECTIVO,CHUBUT,COMODORO RIVADAVIA,6296
2024-01-15,TRANSPORTE SAN JORGE S.A.,LINEA_001_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,1352
2024-01-15,EXPRESO COLONIA SA,LINEA_001_NQN,COLECTIVO,NEUQUÉN,SAN MARTIN DE LOS ANDES,5587
2024-01-15,LA NUEVA PERLA SRL,LINEA_001_PERG,COLECTIVO,BUENOS AIRES,PERGAMINO,1984
2024-01-15,COOPERATIVA REGIONAL DE ELECTRICIDAD DE OBRAS Y OTROS SERVICIOS DE GRAL PICO (CORPICO LTDA),LINEA_001_PMP,COLECTIVO,LA PAMPA,GENERAL PICO,622
2024-01-15,ERSA URBANO SA,LINEA_001_PRN,COLECTIVO,ENTRE RÍOS,PARANA,7631
2024-01-15,ERSA URBANO SA,LINEA_001_SFE,COLECTIVO,SANTA FE,SANTA FE,4646
2024-01-15,EMPRESA VERCELLI HNOS S A C I F A E I,LINEA_001_SN,COLECTIVO,BUENOS AIRES,SAN NICOLAS DE LOS ARROYOS,982
2024-01-15,MUNICIPALIDAD DE VENADO TUERTO,LINEA_001_VTSFE,COLECTIVO,SANTA FE,VENADO TUERTO,320
2024-01-15,TRANSPORTE EL 22 SRL,LINEA_002,COLECTIVO,CHUBUT,TRELEW,4006
2024-01-15,ERSA URBANO S.A UNION TRANSITORIA,LINEA_002,COLECTIVO,CHACO,SN,4087
2024-01-15,PATAGONIA ARGENTINA S.R.L.,LINEA_002_CHT,COLECTIVO,CHUBUT,COMODORO RIVADAVIA,3733
2024-01-15,EXPRESO COLONIA SA,LINEA_002_NQN,COLECTIVO,NEUQUÉN,SAN MARTIN DE LOS ANDES,599
2024-01-15,LA NUEVA PERLA SRL,LINEA_002_PERG,COLECTIVO,BUENOS AIRES,PERGAMINO,182
2024-01-15,COOPERATIVA REGIONAL DE ELECTRICIDAD DE OBRAS Y OTROS SERVICIOS DE GRAL PICO (CORPICO LTDA),LINEA_002_PMP,COLECTIVO,LA PAMPA,GENERAL PICO,646
2024-01-15,TRANSPORTE MARIANO MORENO SRL,LINEA_002_PRN,COLECTIVO,ENTRE RÍOS,PARANA,1118
2024-01-15,ERSA URBANO SA,LINEA_002_SFE,COLECTIVO,SANTA FE,SANTA FE,3059
2024-01-15,EMPRESA MAYO SRL,LINEA_002_SJUAN,COLECTIVO,SAN JUAN,SN,4107
2024-01-15,EMPRESA VERCELLI HNOS S A C I F A E I,LINEA_002_SN,COLECTIVO,BUENOS AIRES,SAN NICOLAS DE LOS ARROYOS,2160
2024-01-15,MUNICIPALIDAD DE VENADO TUERTO,LINEA_002_VTSFE,COLECTIVO,SANTA FE,VENADO TUERTO,195
2024-01-15,TIRO FEDERAL RESISTENCIA SRL- LA CORDIAL SRL- MICROBUS SRL. U.T.E,LINEA_003,COLECTIVO,CHACO,SN,3240
2024-01-15,PATAGONIA ARGENTINA S.R.L.,LINEA_003_CHT,COLECTIVO,CHUBUT,COMODORO RIVADAVIA,7423
2024-01-15,TRANSPORTE EL 22 SRL,LINEA_003_CHT,COLECTIVO,CHUBUT,TRELEW,1668
2024-01-15,TRANSPORTE SAN JORGE S.A.,LINEA_003_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,572
2024-01-15,EXPRESO COLONIA SA,LINEA_003_NQN,COLECTIVO,NEUQUÉN,SAN MARTIN DE LOS ANDES,480
2024-01-15,ERSA URBANO SA,LINEA_003_PRN,COLECTIVO,ENTRE RÍOS,PARANA,1574
2024-01-15,ERSA URBANO SA,LINEA_003_SFE,COLECTIVO,SANTA FE,SANTA FE,5287
2024-01-15,TRANSPORTE DE PASAJEROS EL TRIUNFO SA,LINEA_003_SJUAN,COLECTIVO,SAN JUAN,SN,4291
2024-01-15,EMPRESA VERCELLI HNOS S A C I F A E I,LINEA_003_SN,COLECTIVO,BUENOS AIRES,SAN NICOLAS DE LOS ARROYOS,932
2024-01-15,MUNICIPALIDAD DE VENADO TUERTO,LINEA_003_VTSFE,COLECTIVO,SANTA FE,VENADO TUERTO,348
2024-01-15,PATAGONIA ARGENTINA S.R.L.,LINEA_004_CHT,COLECTIVO,CHUBUT,COMODORO RIVADAVIA,5079
2024-01-15,TRANSPORTE EL 22 SRL,LINEA_004_CHT,COLECTIVO,CHUBUT,TRELEW,1350
2024-01-15,COOPERATIVA DE TRABAJO UNION BUS LIMITADA,LINEA_004_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,1197
2024-01-15,EXPRESO COLONIA SA,LINEA_004_NQN,COLECTIVO,NEUQUÉN,SAN MARTIN DE LOS ANDES,725
2024-01-15,ERSA URBANO SA,LINEA_004_PRN,COLECTIVO,ENTRE RÍOS,PARANA,4088
2024-01-15,AUTOBUSES SANTA FE S.R.L,LINEA_004_SFE,COLECTIVO,SANTA FE,SANTA FE,3178
2024-01-15,EMPRESA DE TRANSPORTES ALBARDON SRL,LINEA_004_SJUAN,COLECTIVO,SAN JUAN,SN,6146
2024-01-15,EMPRESA VERCELLI HNOS S A C I F A E I,LINEA_004_SN,COLECTIVO,BUENOS AIRES,SAN NICOLAS DE LOS ARROYOS,2732
2024-01-15,MUNICIPALIDAD DE VENADO TUERTO,LINEA_004_VTSFE,COLECTIVO,SANTA FE,VENADO TUERTO,276
2024-01-15,TRANSPORTE EL 22 SRL,LINEA_005,COLECTIVO,CHUBUT,TRELEW,553
2024-01-15,SAN FERNANDO URBANOS SRL,LINEA_005,COLECTIVO,CHACO,SN,7363
2024-01-15,PATAGONIA ARGENTINA S.R.L.,LINEA_005_CHT,COLECTIVO,CHUBUT,COMODORO RIVADAVIA,4264
2024-01-15,TRANSPORTES AUTOMOTORES COLON SRL,LINEA_005_JU,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,673
2024-01-15,EXPRESO COLONIA SA,LINEA_005_NQN,COLECTIVO,NEUQUÉN,SAN MARTIN DE LOS ANDES,598
2024-01-15,ERSA URBANO SA,LINEA_005_PRN,COLECTIVO,ENTRE RÍOS,PARANA,5231
2024-01-15,EMPRESA RECREO S R L,LINEA_005_SFE,COLECTIVO,SANTA FE,SANTA FE,10935
2024-01-15,EMPRESA VERCELLI HNOS S A C I F A E I,LINEA_005_SN,COLECTIVO,BUENOS AIRES,SAN NICOLAS DE LOS ARROYOS,2561
2024-01-15,EXPRESO COLONIA SA,LINEA_006_NQN,COLECTIVO,NEUQUÉN,SAN MARTIN DE LOS ANDES,79
2024-01-15,ERSA URBANO SA,LINEA_006_PRN,COLECTIVO,ENTRE RÍOS,PARANA,2169
2024-01-15,EMPRESA VERCELLI HNOS S A C I F A E I,LINEA_006_SN,COLECTIVO,BUENOS AIRES,SAN NICOLAS DE LOS ARROYOS,387
2024-01-15,PATAGONIA ARGENTINA S.R.L.,LINEA_007_CHT,COLECTIVO,CHUBUT,COMODORO RIVADAVIA,2155
2024-01-15,TRANSPORTE SAN JORGE S.A.,LINEA_007_JUJ,COLECTIVO,JUJUY,SAN SALVADOR DE JUJUY,442
2024-01-15,TRANSPORTE MARIANO MORENO SRL,LINEA_007_PRN,COLECTIVO,ENTRE RÍOS,PARANA,2386
2024-01-15,EMPRESA VERCELLI HNOS S A C I F A E I,LINEA_007_SN,COLECTIVO,BUENOS AIRES,SAN NICOLAS DE LOS ARROYOS,413
2024-01-15,TIRO FEDERAL RESISTENCIA SRL- LA CORDIAL SRL- MICROBUS SRL. U.T.E,LINEA_008,COLECTIVO,CHACO,SN,9207
